用户名,帖子内容,留言用户名,留言时间,留言内容
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['心桥上的白羊'],['22-3-5 09:34'],['加油！']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['南音姑姑'],['22-3-5 09:34'],['加油，中国运动员是最棒的']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['王老师的八倍镜啦啦啦'],['22-3-5 09:53'],['这大哥嗓门真大']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['小准不喜欢维克多'],['22-3-5 10:05'],['总会有这么一种精神让我瞬间感动！']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['薯条狂热爱好者04'],['22-3-5 10:17'],['感动']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['千与仟與'],['22-3-5 10:17'],['世界其他国家的人民的眼瞎不会持久迟早会看到真相']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['轻吟枫舞'],['22-3-5 10:28'],['//@半含海棠:在黑暗中摸索，他却感觉到了光明。']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['财神佑我阿黎黎'],['22-3-5 10:32'],['加油']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['师弟的一些事一些情'],['22-3-5 10:35'],['这段的不完美，正是残奥精神最好的体现。残疾人在生活中，真的太需要我们普通人的关注以及爱护了，简单一个动作他一定训练了无数次，可到了关键时刻依然不得劲。可能这就是设计，转播团队切远景，普通人简单的一个伸手，终于搞掂了。切远景那一刻真暖']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['土豆烧洋芋坨坨'],['22-3-5 10:42'],['不错的创意雪容融']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['lichaoamy'],['22-3-5 08:54'],['。']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['YyySss_yir'],['22-3-5 08:58'],['雪容融一句加油破防了……']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['熊熊蜂蜜糖_'],['22-3-5 08:59'],['加油！']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['孤单的射手'],['22-3-5 08:59'],['这一幕会成为永恒']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['变彩菊石的小窝'],['22-3-5 09:08'],['加油']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['好运常伴BF'],['22-3-5 09:17'],['加油！']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['nasayukkk'],['22-3-5 09:17'],['感动']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['秋小锦_yd'],['22-3-5 09:22'],['虽然很难，但总有希望']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['考的全会蒙的全对保佑amen'],['22-3-5 09:32'],['真给我看哭了']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['amaznoth'],['22-3-5 09:32'],['哭了:loudly_crying_face::loudly_crying_face:']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['闻小厨-'],['22-3-5 08:41'],['好']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['箫的爹'],['22-3-5 08:42'],['好']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['小期待XQ'],['22-3-5 08:48'],['真棒啊']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['嗯呢似的'],['22-3-5 08:52'],['我']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['Andy阿彪'],['22-3-5 08:29'],['心中有光:fire:，便有希望']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['我是小屁孩他姐'],['22-3-5 07:50'],['谢谢']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['Roof_橙子味'],['22-3-5 07:51'],['被那一声加油破防了']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['六个桃子66'],['22-3-5 07:57'],['加油']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['818吴翠苹'],['22-3-5 08:02'],['加油']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['AprilFW'],['22-3-5 08:07'],['我们应该多为残障人士提供便利，他们真的太不容易了']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['宿醉的低音'],['22-3-5 08:09'],['。']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['海宁小女'],['22-3-5 08:10'],['在黑暗中摸索着，从不放弃为了光明而努力的他们加油吧，中华健儿们']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['喵嗷骑士'],['22-3-5 08:14'],['故意的，肯定排练了无数次，故意做出弄不进去的样子，给残疾人丢人']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['Love丫丫2022'],['22-3-5 08:20'],['加油']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['海星不是歆'],['22-3-5 08:20'],['黑暗也会带给他光明']
['央视新闻'],['【#开幕式这声加油令人泪目#】视障运动员李端点燃北京冬残奥主火炬！现场响起一声响亮的“加油”！网友：虽然很难，但总有希望！火炬为你们闪亮！加油！#盲人点燃冬残奥主火炬# 央视新闻的微博视频 '],['lili柒笛儿'],['22-3-5 08:29'],['呜呜呜好感懂哇']
